LINK PROVINCIA;PARTIT JUDICIAL;DESCRIPCIO PARTIT JUDICIAL;LINK PARTIT JUDICIAL;JUTJAT;LINK JUTJAT;ADRECA JUTJAT;CP JUTJAT;POBLACIO JUTJAT;PROVINCIA JUTJAT
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Sabadell;Sabadell, partido judicial nº13 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=13;Juzgado de Primera Instancia nº5;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=13&clasejuzgado=JPI&numjuzgado=5;Avda. Francesc Macià, 36 - Torre 1. Eix Macià;8200;Sabadell;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Sabadell;Sabadell, partido judicial nº13 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=13;Juzgado de Primera Instancia nº6;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=13&clasejuzgado=JPI&numjuzgado=6;Avda. Francesc Macià, 36 - Torre 1. Eix Macià;8200;Sabadell;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Sabadell;Sabadell, partido judicial nº13 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=13;Juzgado de lo Social nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=13&clasejuzgado=JS&numjuzgado=1;Avda. Francesc Macià, 36 - Torre 1. Eix Macià;8200;Sabadell;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Sabadell;Sabadell, partido judicial nº13 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=13;Juzgado de lo Social nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=13&clasejuzgado=JS&numjuzgado=2;;;;
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Vilanova i la Geltrú;Vilanova i la Geltrú, partido judicial nº14 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=14;Juzgado de lo Penal nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=14&clasejuzgado=JP&numjuzgado=1;Pza. Soler i Carbonell, 37-39;8800;Vilanova i la Geltrú;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Vilanova i la Geltrú;Vilanova i la Geltrú, partido judicial nº14 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=14;Juzgado de lo Penal nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=14&clasejuzgado=JP&numjuzgado=2;;;;
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Vilanova i la Geltrú;Vilanova i la Geltrú, partido judicial nº14 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=14;Juzgado de Primera Instancia/Instrucción nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=14&clasejuzgado=JPII&numjuzgado=1;C/ Sant Joan, 31-33;8800;Vilanova i la Geltrú;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Vilanova i la Geltrú;Vilanova i la Geltrú, partido judicial nº14 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=14;Juzgado de Primera Instancia/Instrucción nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=14&clasejuzgado=JPII&numjuzgado=2;C/ Sant Joan, 31-33;8800;Vilanova i la Geltrú;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Vilanova i la Geltrú;Vilanova i la Geltrú, partido judicial nº14 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=14;Juzgado de Primera Instancia/Instrucción nº3;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=14&clasejuzgado=JPII&numjuzgado=3;C/ Sant Joan, 31-33;8800;Vilanova i la Geltrú;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Vilanova i la Geltrú;Vilanova i la Geltrú, partido judicial nº14 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=14;Juzgado de Primera Instancia/Instrucción nº4;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=14&clasejuzgado=JPII&numjuzgado=4;Pza. soler i Carbonell, 37-39;8800;Vilanova i la Geltrú;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Vilanova i la Geltrú;Vilanova i la Geltrú, partido judicial nº14 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=14;Juzgado de Primera Instancia/Instrucción nº5;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=14&clasejuzgado=JPII&numjuzgado=5;Avda. Francesc Maciá, 6;8800;Vilanova i la Geltrú;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Vilanova i la Geltrú;Vilanova i la Geltrú, partido judicial nº14 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=14;Juzgado de Primera Instancia/Instrucción nº6;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=14&clasejuzgado=JPII&numjuzgado=6;Avda. Francesc Maciá, 6;8800;Vilanova i la Geltrú;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de Instrucción nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JI&numjuzgado=1;Rambla Egara, 342;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de Instrucción nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JI&numjuzgado=2;Rambla Egara, 342;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de Instrucción nº3;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JI&numjuzgado=3;Rambla Egara, 342;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de Instrucción nº4;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JI&numjuzgado=4;Rambla Egara, 342;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de lo Penal nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JP&numjuzgado=1;C/ Cervantes, 144;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de lo Penal nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JP&numjuzgado=2;C/ Cervantes, 144;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de Primera Instancia nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JPI&numjuzgado=1;Rambla Egara, 342;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de Primera Instancia nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JPI&numjuzgado=2;Rambla Egara, 342;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de Primera Instancia nº3;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JPI&numjuzgado=3;Notari Badia, 12-14 bajos;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de Primera Instancia nº4;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JPI&numjuzgado=4;Rambla Egara, 342;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de Primera Instancia nº5;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JPI&numjuzgado=5;Rambla Egara, 342;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de Primera Instancia nº6;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JPI&numjuzgado=6;Rambla Egara, 311 bajos;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de lo Social nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JS&numjuzgado=1;Joan Abelló i Bufí, 3-7;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Terrassa;Terrassa, partido judicial nº15 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=15;Juzgado de lo Social nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=15&clasejuzgado=JS&numjuzgado=2;Joan Abelló i Bufí, 3-7;8220;Terrassa;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Sant Feliu de Llobregat;Sant Feliu de Llobregat, partido judicial nº16 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=16;Juzgado de Primera Instancia/Instrucción nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=16&clasejuzgado=JPII&numjuzgado=1;C/ Dalt, 10-12;8980;Sant Feliu de Llobregat;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Sant Feliu de Llobregat;Sant Feliu de Llobregat, partido judicial nº16 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=16;Juzgado de Primera Instancia/Instrucción nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=16&clasejuzgado=JPII&numjuzgado=2;C/ Dalt, 10-12;8980;Sant Feliu de Llobregat;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Sant Feliu de Llobregat;Sant Feliu de Llobregat, partido judicial nº16 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=16;Juzgado de Primera Instancia/Instrucción nº3;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=16&clasejuzgado=JPII&numjuzgado=3;C/ Dalt, 10-12;8980;Sant Feliu de Llobregat;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Sant Feliu de Llobregat;Sant Feliu de Llobregat, partido judicial nº16 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=16;Juzgado de Primera Instancia/Instrucción nº4;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=16&clasejuzgado=JPII&numjuzgado=4;C/ Dalt, 10-12;8980;Sant Feliu de Llobregat;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Sant Feliu de Llobregat;Sant Feliu de Llobregat, partido judicial nº16 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=16;Juzgado de Primera Instancia/Instrucción nº5;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=16&clasejuzgado=JPII&numjuzgado=5;C/ Dalt, 10-12;8980;Sant Feliu de Llobregat;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Sant Feliu de Llobregat;Sant Feliu de Llobregat, partido judicial nº16 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=16;Juzgado de Primera Instancia/Instrucción nº6;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=16&clasejuzgado=JPII&numjuzgado=6;Mare de Deu de Montserrat, 9-11;8980;Sant Feliu de Llobregat;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Sant Feliu de Llobregat;Sant Feliu de Llobregat, partido judicial nº16 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=16;Juzgado de Primera Instancia/Instrucción nº7;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=16&clasejuzgado=JPII&numjuzgado=7;Mare de Deu de Montserrat, 9-11;8980;Sant Feliu de Llobregat;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Hospitalet de Llobregat (L');Hospitalet de Llobregat (L'), partido judicial nº17 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=17;Juzgado de Instrucción nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=17&clasejuzgado=JI&numjuzgado=1;Avda. Josep Tarradellas, 179;8900;Hospitalet de Llobregat (L');Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Hospitalet de Llobregat (L');Hospitalet de Llobregat (L'), partido judicial nº17 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=17;Juzgado de Instrucción nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=17&clasejuzgado=JI&numjuzgado=2;Avda. Josep Tarradellas, 179;8900;Hospitalet de Llobregat (L');Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Hospitalet de Llobregat (L');Hospitalet de Llobregat (L'), partido judicial nº17 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=17;Juzgado de Instrucción nº3;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=17&clasejuzgado=JI&numjuzgado=3;Avda. Josep Tarradellas, 179;8900;Hospitalet de Llobregat (L');Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Hospitalet de Llobregat (L');Hospitalet de Llobregat (L'), partido judicial nº17 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=17;Juzgado de Instrucción nº4;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=17&clasejuzgado=JI&numjuzgado=4;Avda. Josep Tarradellas, 179 - 5 º E;8900;Hospitalet de Llobregat (L');Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Hospitalet de Llobregat (L');Hospitalet de Llobregat (L'), partido judicial nº17 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=17;Juzgado de Instrucción nº5;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=17&clasejuzgado=JI&numjuzgado=5;Avda. Josep Tarradellas, 179;8900;Hospitalet de Llobregat (L');Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Hospitalet de Llobregat (L');Hospitalet de Llobregat (L'), partido judicial nº17 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=17;Juzgado de Primera Instancia nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=17&clasejuzgado=JPI&numjuzgado=1;Avda. Josep Tarradellas, 179;8900;Hospitalet de Llobregat (L');Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Hospitalet de Llobregat (L');Hospitalet de Llobregat (L'), partido judicial nº17 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=17;Juzgado de Primera Instancia nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=17&clasejuzgado=JPI&numjuzgado=2;Avda. Josep Tarradellas, 179;8900;Hospitalet de Llobregat (L');Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Hospitalet de Llobregat (L');Hospitalet de Llobregat (L'), partido judicial nº17 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=17;Juzgado de Primera Instancia nº3;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=17&clasejuzgado=JPI&numjuzgado=3;Avda. Josep Tarradellas, 179;8900;Hospitalet de Llobregat (L');Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Hospitalet de Llobregat (L');Hospitalet de Llobregat (L'), partido judicial nº17 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=17;Juzgado de Primera Instancia nº4;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=17&clasejuzgado=JPI&numjuzgado=4;Avda. Josep Tarradellas, 179;8900;Hospitalet de Llobregat (L');Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Hospitalet de Llobregat (L');Hospitalet de Llobregat (L'), partido judicial nº17 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=17;Juzgado de Primera Instancia nº5;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=17&clasejuzgado=JPI&numjuzgado=5;Avda. Josep Tarradellas, 179;8900;Hospitalet de Llobregat (L');Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Hospitalet de Llobregat (L');Hospitalet de Llobregat (L'), partido judicial nº17 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=17;Juzgado de Primera Instancia nº6;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=17&clasejuzgado=JPI&numjuzgado=6;Avda. Josep Tarradellas, 179;8900;Hospitalet de Llobregat (L');Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Santa Coloma de Gramenet;Santa Coloma de Gramenet, partido judicial nº18 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=18;Juzgado de Primera Instancia/Instrucción nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=18&clasejuzgado=JPII&numjuzgado=1;Passeig de la Salzareda, 21-23;8920;Santa Coloma de Gramenet;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Santa Coloma de Gramenet;Santa Coloma de Gramenet, partido judicial nº18 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=18;Juzgado de Primera Instancia/Instrucción nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=18&clasejuzgado=JPII&numjuzgado=2;Passeig de la Salzareda, 21-23;8920;Santa Coloma de Gramenet;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Santa Coloma de Gramenet;Santa Coloma de Gramenet, partido judicial nº18 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=18;Juzgado de Primera Instancia/Instrucción nº3;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=18&clasejuzgado=JPII&numjuzgado=3;Passeig de la Salzareda, 21-23;8920;Santa Coloma de Gramenet;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Santa Coloma de Gramenet;Santa Coloma de Gramenet, partido judicial nº18 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=18;Juzgado de Primera Instancia/Instrucción nº4;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=18&clasejuzgado=JPII&numjuzgado=4;Passeig de la Salzareda, 21-23;8920;Santa Coloma de Gramenet;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Santa Coloma de Gramenet;Santa Coloma de Gramenet, partido judicial nº18 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=18;Juzgado de Primera Instancia/Instrucción nº5;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=18&clasejuzgado=JPII&numjuzgado=5;Passatge del Mercat, 2;8920;Santa Coloma de Gramenet;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Santa Coloma de Gramenet;Santa Coloma de Gramenet, partido judicial nº18 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=18;Juzgado de Primera Instancia/Instrucción nº6;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=18&clasejuzgado=JPII&numjuzgado=6;Passatge del Mercat, 2;8920;Santa Coloma de Gramenet;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Cerdanyola del Vallès;Cerdanyola del Vallès, partido judicial nº19 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=19;Juzgado de Primera Instancia/Instrucción nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=19&clasejuzgado=JPII&numjuzgado=1;C/ Sant Francesc, 18;8290;Cerdanyola del Vallès;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Cerdanyola del Vallès;Cerdanyola del Vallès, partido judicial nº19 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=19;Juzgado de Primera Instancia/Instrucción nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=19&clasejuzgado=JPII&numjuzgado=2;C/ Sant Francesc, 18;8290;Cerdanyola del Vallès;Barcelona
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=8;Cerdanyola del Vallès;Cerdanyola del Vallès, partido judicial nº19 de Barcelona;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=8&numpartido=19;Juzgado de Primera Instancia/Instrucción nº3;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=8&numpartido=19&clasejuzgado=JPII&numjuzgado=3;Rambla de Montserrat, 2;8290;Cerdanyola del Vallès;Barcelona
